测试时间,温度,湿度,VOC,人体
2018/12/18 1:11:08,1475,1781,28,0
2018/12/18 1:11:09,1527,1820,30,0
2018/12/18 1:11:10,1517,1813,30,0
2018/12/18 1:11:11,1531,1823,32,0
2018/12/18 1:11:12,1489,1792,29,0
2018/12/18 1:11:13,1529,1822,31,0
2018/12/18 1:11:14,1493,1794,30,0
2018/12/18 1:11:15,1490,1793,34,0
2018/12/18 1:11:16,1509,1807,30,0
2018/12/18 1:11:17,1477,1783,33,0
2018/12/18 1:11:18,1501,1801,34,0
2018/12/18 1:11:19,1485,1788,31,0
2018/12/18 1:11:20,1526,1819,27,0
2018/12/18 1:11:21,1486,1789,24,0
2018/12/18 1:11:22,1497,1798,30,0
2018/12/18 1:11:23,1526,1820,28,0
2018/12/18 1:11:24,1521,1815,28,0
2018/12/18 1:11:25,1514,1810,30,0
2018/12/18 1:11:26,1491,1793,28,0
2018/12/18 1:11:27,1507,1805,33,0
2018/12/18 1:11:28,1491,1793,34,0
2018/12/18 1:11:29,1504,1803,34,0
2018/12/18 1:11:30,1528,1821,30,0
2018/12/18 1:11:31,1496,1797,31,0
2018/12/18 1:11:32,1490,1792,30,0
2018/12/18 1:11:33,1477,1783,33,0
2018/12/18 1:11:34,1511,1809,25,0
2018/12/18 1:11:35,1498,1799,29,0
2018/12/18 1:11:36,1494,1795,30,0
2018/12/18 1:11:37,1475,1781,29,0
2018/12/18 1:11:38,1500,1800,29,0
2018/12/18 1:11:39,1491,1793,30,0
2018/12/18 1:11:40,1509,1807,26,0
2018/12/18 1:11:41,1501,1801,30,0
2018/12/18 1:11:42,1526,1820,35,0
2018/12/18 1:11:43,1506,1804,25,0
2018/12/18 1:11:44,1494,1796,30,0
2018/12/18 1:11:45,1480,1785,32,0
2018/12/18 1:11:46,1472,1779,25,0
2018/12/18 1:11:47,1490,1792,29,0
2018/12/18 1:11:48,1503,1802,27,0
2018/12/18 1:11:49,1520,1815,34,0
2018/12/18 1:11:50,1467,1775,28,0
2018/12/18 1:11:51,1488,1791,30,0
2018/12/18 1:11:52,1472,1779,32,0
2018/12/18 1:11:53,1484,1788,32,0
2018/12/18 1:11:54,1512,1809,34,0
2018/12/18 1:11:55,1447,1760,34,0
2018/12/18 1:11:56,1490,1792,33,0
2018/12/18 1:11:57,1514,1810,31,0
2018/12/18 1:11:58,1499,1799,30,0
2018/12/18 1:11:59,1489,1792,29,0
2018/12/18 1:12:00,1494,1795,30,0
2018/12/18 1:12:01,1494,1795,25,0
2018/12/18 1:12:02,1526,1820,29,0
2018/12/18 1:12:03,1497,1798,31,0
2018/12/18 1:12:04,1510,1808,29,0
2018/12/18 1:12:05,1503,1802,24,0
2018/12/18 1:12:06,1495,1796,28,0
2018/12/18 1:12:07,1483,1787,36,0
2018/12/18 1:12:08,1481,1786,34,0
2018/12/18 1:12:09,1487,1790,30,0
2018/12/18 1:12:10,1479,1784,31,0
2018/12/18 1:12:11,1485,1789,30,0
2018/12/18 1:12:12,1491,1793,28,0
2018/12/18 1:12:13,1460,1770,36,0
2018/12/18 1:12:14,1483,1788,32,0
2018/12/18 1:12:15,1498,1799,32,0
2018/12/18 1:12:16,1488,1791,28,0
2018/12/18 1:12:17,1485,1789,33,0
2018/12/18 1:12:18,1498,1799,29,0
2018/12/18 1:12:19,1513,1810,28,0
2018/12/18 1:12:20,1498,1799,36,0
2018/12/18 1:12:21,1535,1827,31,0
2018/12/18 1:12:22,1474,1781,29,0
2018/12/18 1:12:23,1531,1823,33,0
2018/12/18 1:12:24,1473,1780,29,0
2018/12/18 1:12:25,1483,1787,30,0
2018/12/18 1:12:26,1487,1790,38,0
2018/12/18 1:12:27,1520,1815,33,0
2018/12/18 1:12:28,1491,1793,27,0
2018/12/18 1:12:29,1515,1811,30,0
2018/12/18 1:12:30,1522,1817,29,0
2018/12/18 1:12:31,1480,1785,33,0
2018/12/18 1:12:32,1489,1791,33,0
2018/12/18 1:12:33,1485,1789,25,0
2018/12/18 1:12:34,1523,1817,34,0
2018/12/18 1:12:35,1508,1806,29,0
2018/12/18 1:12:36,1489,1791,34,0
2018/12/18 1:12:37,1511,1808,28,0
2018/12/18 1:12:38,1495,1797,35,0
2018/12/18 1:12:39,1499,1799,26,0
2018/12/18 1:12:40,1513,1810,29,0
2018/12/18 1:12:41,1479,1784,27,0
2018/12/18 1:12:42,1505,1804,31,0
2018/12/18 1:12:43,1461,1771,34,0
2018/12/18 1:12:44,1490,1793,34,0
2018/12/18 1:12:45,1515,1811,31,0
2018/12/18 1:12:46,1487,1790,30,0
2018/12/18 1:12:47,1486,1790,33,0
2018/12/18 1:12:48,1498,1798,28,0
2018/12/18 1:12:49,1488,1791,29,0
2018/12/18 1:12:50,1491,1793,26,0
2018/12/18 1:12:51,1491,1793,30,0
2018/12/18 1:12:52,1496,1797,30,0
2018/12/18 1:12:53,1477,1783,31,0
2018/12/18 1:12:54,1455,1766,31,0
2018/12/18 1:12:55,1462,1771,26,0
2018/12/18 1:12:56,1497,1798,32,0
2018/12/18 1:12:57,1505,1804,32,0
2018/12/18 1:12:58,1493,1795,27,0
2018/12/18 1:12:59,1497,1797,27,0
2018/12/18 1:13:00,1485,1789,29,0
2018/12/18 1:13:01,1467,1775,33,0
2018/12/18 1:13:02,1495,1796,31,0
2018/12/18 1:13:03,1507,1805,24,0
2018/12/18 1:13:04,1492,1794,27,0
2018/12/18 1:13:05,1461,1771,29,0
2018/12/18 1:13:06,1495,1796,31,0
2018/12/18 1:13:07,1500,1800,25,0
2018/12/18 1:13:08,1493,1795,30,0
2018/12/18 1:13:09,1534,1826,29,0
2018/12/18 1:13:10,1473,1780,29,0
2018/12/18 1:13:11,1520,1815,30,0
2018/12/18 1:13:12,1491,1793,30,0
2018/12/18 1:13:13,1475,1781,30,0
2018/12/18 1:13:14,1459,1769,24,0
2018/12/18 1:13:15,1509,1807,27,0
2018/12/18 1:13:16,1474,1781,27,0
2018/12/18 1:13:17,1508,1806,28,0
2018/12/18 1:13:18,1472,1779,24,0
2018/12/18 1:13:19,1510,1808,33,0
2018/12/18 1:13:20,1500,1800,30,0
2018/12/18 1:13:21,1505,1804,28,0
2018/12/18 1:13:22,1467,1775,32,0
2018/12/18 1:13:23,1489,1792,32,0
2018/12/18 1:13:24,1486,1789,30,0
2018/12/18 1:13:25,1499,1799,28,0
2018/12/18 1:13:26,1468,1776,28,0
2018/12/18 1:13:27,1513,1810,29,0
2018/12/18 1:13:28,1526,1820,30,0
2018/12/18 1:13:29,1489,1791,27,0
2018/12/18 1:13:30,1490,1792,30,0
2018/12/18 1:13:31,1536,1827,30,0
2018/12/18 1:13:32,1482,1787,27,0
2018/12/18 1:13:33,1471,1778,27,0
2018/12/18 1:13:34,1514,1810,27,0
2018/12/18 1:13:35,1516,1812,33,0
2018/12/18 1:13:36,1499,1799,28,0
2018/12/18 1:13:37,1493,1795,29,0
2018/12/18 1:13:38,1505,1803,27,0
2018/12/18 1:13:39,1489,1792,28,0
2018/12/18 1:13:40,1500,1800,27,0
2018/12/18 1:13:41,1489,1792,26,0
2018/12/18 1:13:42,1502,1802,26,0
2018/12/18 1:13:43,1486,1789,27,0
2018/12/18 1:13:44,1539,1829,32,0
2018/12/18 1:13:45,1487,1790,32,0
2018/12/18 1:13:46,1527,1821,30,0
2018/12/18 1:13:47,1496,1797,30,0
2018/12/18 1:13:48,1501,1801,33,0
2018/12/18 1:13:49,1511,1808,29,0
2018/12/18 1:13:50,1479,1785,28,0
2018/12/18 1:13:51,1477,1782,31,0
2018/12/18 1:13:52,1507,1805,29,0
2018/12/18 1:13:53,1468,1776,29,0
2018/12/18 1:13:54,1500,1800,30,0
2018/12/18 1:13:55,1525,1819,31,0
2018/12/18 1:13:56,1522,1817,28,0
2018/12/18 1:13:57,1528,1821,34,0
2018/12/18 1:13:58,1493,1795,30,0
2018/12/18 1:13:59,1499,1799,31,0
2018/12/18 1:14:00,1542,1832,25,0
2018/12/18 1:14:01,1497,1798,27,0
2018/12/18 1:14:02,1528,1821,32,0
2018/12/18 1:14:03,1502,1802,31,0
2018/12/18 1:14:04,1521,1816,29,0
2018/12/18 1:14:05,1506,1805,27,0
2018/12/18 1:14:06,1477,1782,28,0
2018/12/18 1:14:07,1513,1810,30,0
2018/12/18 1:14:08,1519,1814,30,0
2018/12/18 1:14:09,1497,1798,33,0
2018/12/18 1:14:10,1487,1790,32,0
2018/12/18 1:14:11,1509,1806,32,0
2018/12/18 1:14:12,1462,1771,36,0
2018/12/18 1:14:13,1524,1818,35,0
2018/12/18 1:14:14,1502,1801,31,0
2018/12/18 1:14:15,1525,1819,31,0
2018/12/18 1:14:16,1486,1790,26,0
2018/12/18 1:14:17,1453,1765,30,0
2018/12/18 1:14:18,1480,1785,31,0
2018/12/18 1:14:19,1499,1800,29,0
2018/12/18 1:14:20,1488,1791,29,0
2018/12/18 1:14:21,1508,1806,34,0
2018/12/18 1:14:22,1497,1798,32,0
2018/12/18 1:14:23,1491,1793,32,0
2018/12/18 1:14:24,1497,1798,32,0
2018/12/18 1:14:25,1525,1819,27,0
2018/12/18 1:14:26,1493,1795,27,0
2018/12/18 1:14:27,1519,1815,36,0
2018/12/18 1:14:28,1494,1795,25,0
2018/12/18 1:14:29,1478,1783,32,0
2018/12/18 1:14:30,1539,1829,38,0
2018/12/18 1:14:31,1451,1764,29,0
2018/12/18 1:14:32,1538,1829,27,0
2018/12/18 1:14:33,1519,1814,34,0
2018/12/18 1:14:34,1480,1785,27,0
2018/12/18 1:14:35,1506,1804,27,0
2018/12/18 1:14:36,1527,1820,33,0
2018/12/18 1:14:37,1506,1805,32,0
2018/12/18 1:14:38,1516,1812,30,0
2018/12/18 1:14:39,1519,1814,26,0
2018/12/18 1:14:40,1504,1803,30,0
2018/12/18 1:14:41,1460,1770,32,0
2018/12/18 1:14:42,1518,1813,31,0
2018/12/18 1:14:43,1523,1817,25,0
2018/12/18 1:14:44,1538,1828,27,0
2018/12/18 1:14:45,1484,1788,28,0
2018/12/18 1:14:46,1493,1795,28,0
2018/12/18 1:14:47,1489,1792,31,0
2018/12/18 1:14:48,1531,1823,31,0
2018/12/18 1:14:49,1501,1801,29,0
2018/12/18 1:14:50,1506,1804,30,0
2018/12/18 1:14:51,1507,1805,30,0
2018/12/18 1:14:52,1523,1817,29,0
2018/12/18 1:14:53,1465,1774,32,0
2018/12/18 1:14:54,1490,1792,27,0
2018/12/18 1:14:55,1509,1807,33,0
2018/12/18 1:14:56,1489,1792,28,0
2018/12/18 1:14:57,1506,1804,24,0
2018/12/18 1:14:58,1500,1800,27,0
2018/12/18 1:14:59,1501,1801,33,0
2018/12/18 1:15:00,1501,1801,33,0
2018/12/18 1:15:01,1492,1794,31,0
2018/12/18 1:15:02,1493,1795,29,0
2018/12/18 1:15:03,1508,1806,33,0
2018/12/18 1:15:04,1501,1801,31,0
2018/12/18 1:15:05,1512,1809,31,0
2018/12/18 1:15:06,1505,1804,26,0
2018/12/18 1:15:07,1483,1787,25,0
2018/12/18 1:15:08,1481,1786,27,0
2018/12/18 1:15:09,1514,1810,29,0
2018/12/18 1:15:10,1486,1789,26,0
2018/12/18 1:15:11,1513,1810,31,0
2018/12/18 1:15:12,1499,1799,33,0
2018/12/18 1:15:13,1520,1815,27,0
2018/12/18 1:15:14,1521,1816,29,0
2018/12/18 1:15:15,1515,1811,36,0
2018/12/18 1:15:16,1511,1808,31,0
2018/12/18 1:15:17,1512,1809,27,0
2018/12/18 1:15:18,1515,1811,38,0
2018/12/18 1:15:19,1479,1784,31,0
2018/12/18 1:15:20,1530,1822,31,0
2018/12/18 1:15:21,1479,1785,32,0
2018/12/18 1:15:22,1503,1803,27,0
2018/12/18 1:15:23,1461,1770,35,0
2018/12/18 1:15:24,1486,1789,32,0
2018/12/18 1:15:25,1446,1760,28,0
2018/12/18 1:15:26,1470,1777,26,0
2018/12/18 1:15:27,1500,1800,31,0
2018/12/18 1:15:28,1507,1805,30,0
2018/12/18 1:15:29,1509,1807,35,0
2018/12/18 1:15:30,1507,1805,25,0
2018/12/18 1:15:31,1510,1808,30,0
2018/12/18 1:15:32,1506,1804,31,0
2018/12/18 1:15:33,1525,1819,27,0
2018/12/18 1:15:34,1487,1790,30,0
2018/12/18 1:15:35,1519,1814,33,0
2018/12/18 1:15:36,1478,1784,28,0
2018/12/18 1:15:37,1468,1776,28,0
2018/12/18 1:15:38,1478,1783,29,0
2018/12/18 1:15:39,1504,1803,30,0
2018/12/18 1:15:40,1507,1805,27,0
2018/12/18 1:15:41,1498,1799,30,0
2018/12/18 1:15:42,1461,1771,29,0
2018/12/18 1:15:43,1525,1819,30,0
2018/12/18 1:15:44,1514,1810,28,0
2018/12/18 1:15:45,1465,1774,29,0
2018/12/18 1:15:46,1472,1779,34,0
2018/12/18 1:15:47,1506,1804,29,0
2018/12/18 1:15:48,1502,1802,29,0
2018/12/18 1:15:49,1521,1816,38,0
2018/12/18 1:15:50,1526,1820,30,0
2018/12/18 1:15:51,1509,1807,33,0
2018/12/18 1:15:52,1521,1816,34,0
2018/12/18 1:15:53,1528,1821,27,0
2018/12/18 1:15:54,1534,1826,25,0
2018/12/18 1:15:55,1518,1813,27,0
2018/12/18 1:15:56,1489,1792,31,0
2018/12/18 1:15:57,1541,1831,34,0
2018/12/18 1:15:58,1517,1813,34,0
2018/12/18 1:15:59,1499,1799,31,0
2018/12/18 1:16:00,1502,1801,30,0
2018/12/18 1:16:01,1526,1819,35,0
2018/12/18 1:16:02,1522,1816,30,0
2018/12/18 1:16:03,1512,1809,29,0
2018/12/18 1:16:04,1541,1831,27,0
2018/12/18 1:16:05,1490,1792,30,0
2018/12/18 1:16:06,1493,1795,33,0
2018/12/18 1:16:07,1523,1817,35,0
2018/12/18 1:16:08,1531,1823,32,0
2018/12/18 1:16:09,1519,1814,29,0
2018/12/18 1:16:10,1497,1798,29,0
2018/12/18 1:16:11,1476,1782,30,0
2018/12/18 1:16:12,1481,1785,32,0
2018/12/18 1:16:13,1494,1796,31,0
2018/12/18 1:16:14,1490,1792,31,0
2018/12/18 1:16:15,1525,1818,32,0
2018/12/18 1:16:16,1519,1814,33,0
2018/12/18 1:16:17,1483,1787,32,0
2018/12/18 1:16:18,1512,1809,34,0
2018/12/18 1:16:19,1523,1817,32,0
2018/12/18 1:16:20,1529,1821,35,0
2018/12/18 1:16:21,1513,1810,29,0
2018/12/18 1:16:22,1506,1804,29,0
2018/12/18 1:16:23,1493,1795,33,0
2018/12/18 1:16:24,1481,1786,32,0
2018/12/18 1:16:25,1481,1786,28,0
2018/12/18 1:16:26,1483,1787,31,0
2018/12/18 1:16:27,1490,1792,29,0
2018/12/18 1:16:28,1540,1830,32,0
2018/12/18 1:16:29,1482,1786,28,0
2018/12/18 1:16:30,1512,1809,31,0
2018/12/18 1:16:31,1476,1782,33,0
2018/12/18 1:16:32,1477,1783,32,0
2018/12/18 1:16:33,1528,1821,29,0
2018/12/18 1:16:34,1519,1814,27,0
2018/12/18 1:16:35,1495,1797,28,0
2018/12/18 1:16:36,1494,1795,28,0
2018/12/18 1:16:37,1440,1755,28,0
2018/12/18 1:16:38,1509,1807,34,0
2018/12/18 1:16:39,1452,1764,33,0
2018/12/18 1:16:40,1515,1811,27,0
2018/12/18 1:16:41,1499,1800,29,0
2018/12/18 1:16:42,1486,1789,29,0
2018/12/18 1:16:43,1490,1792,30,0
2018/12/18 1:16:44,1501,1800,35,0
2018/12/18 1:16:45,1527,1820,31,0
2018/12/18 1:16:46,1506,1804,24,0
2018/12/18 1:16:47,1486,1789,32,0
2018/12/18 1:16:48,1500,1800,34,0
2018/12/18 1:16:49,1518,1814,27,0
2018/12/18 1:16:50,1524,1818,31,0
2018/12/18 1:16:51,1517,1813,32,0
2018/12/18 1:16:52,1506,1804,32,0
2018/12/18 1:16:53,1503,1802,32,0
2018/12/18 1:16:54,1525,1818,31,0
2018/12/18 1:16:55,1480,1785,29,0
2018/12/18 1:16:56,1474,1780,30,0
2018/12/18 1:16:57,1538,1828,28,0
2018/12/18 1:16:58,1482,1787,31,0
2018/12/18 1:16:59,1508,1806,26,0
2018/12/18 1:17:00,1519,1815,29,0
2018/12/18 1:17:01,1483,1788,30,0
2018/12/18 1:17:02,1528,1821,28,0
2018/12/18 1:17:03,1469,1777,33,0
2018/12/18 1:17:04,1509,1807,31,0
2018/12/18 1:17:05,1487,1790,29,0
2018/12/18 1:17:06,1512,1809,33,0
2018/12/18 1:17:07,1495,1796,25,0
2018/12/18 1:17:08,1516,1812,27,0
2018/12/18 1:17:09,1489,1792,29,0
2018/12/18 1:17:10,1530,1823,26,0
2018/12/18 1:17:11,1502,1802,31,0
2018/12/18 1:17:12,1506,1804,31,0
2018/12/18 1:17:13,1514,1811,30,0
2018/12/18 1:17:14,1535,1826,31,0
2018/12/18 1:17:15,1473,1780,27,0
2018/12/18 1:17:16,1496,1797,31,0
2018/12/18 1:17:17,1531,1823,31,0
2018/12/18 1:17:18,1540,1830,31,0
2018/12/18 1:17:19,1473,1780,32,0
2018/12/18 1:17:20,1505,1804,29,0
2018/12/18 1:17:21,1526,1820,34,0
2018/12/18 1:17:22,1539,1829,31,0
2018/12/18 1:17:23,1519,1814,34,0
2018/12/18 1:17:24,1510,1807,27,0
2018/12/18 1:17:25,1520,1815,28,0
2018/12/18 1:17:26,1499,1799,33,0
2018/12/18 1:17:27,1505,1804,30,0
2018/12/18 1:17:28,1491,1794,30,0
2018/12/18 1:17:29,1492,1794,32,0
2018/12/18 1:17:30,1497,1798,29,0
2018/12/18 1:17:31,1483,1787,28,0
2018/12/18 1:17:32,1488,1791,32,0
2018/12/18 1:17:33,1500,1800,26,0
2018/12/18 1:17:34,1504,1803,30,0
2018/12/18 1:17:35,1486,1789,34,0
2018/12/18 1:17:36,1483,1787,30,0
2018/12/18 1:17:37,1506,1805,26,0
2018/12/18 1:17:38,1540,1830,23,0
2018/12/18 1:17:39,1504,1803,28,0
2018/12/18 1:17:40,1507,1806,35,0
2018/12/18 1:17:41,1489,1792,30,0
2018/12/18 1:17:42,1492,1794,27,0
2018/12/18 1:17:43,1484,1788,30,0
2018/12/18 1:17:44,1495,1796,31,0
2018/12/18 1:17:45,1492,1794,34,0
2018/12/18 1:17:46,1486,1789,31,0
2018/12/18 1:17:47,1505,1803,31,0
2018/12/18 1:17:48,1483,1787,32,0
2018/12/18 1:17:49,1499,1799,34,0
2018/12/18 1:17:50,1508,1806,33,0
2018/12/18 1:17:51,1513,1809,28,0
2018/12/18 1:17:52,1491,1793,31,0
2018/12/18 1:17:53,1490,1793,31,0
2018/12/18 1:17:54,1487,1790,29,0
2018/12/18 1:17:55,1498,1799,31,0
2018/12/18 1:17:56,1477,1782,26,0
2018/12/18 1:17:57,1452,1764,35,0
2018/12/18 1:17:58,1484,1788,31,0
2018/12/18 1:17:59,1514,1810,28,0
2018/12/18 1:18:00,1527,1820,33,0
2018/12/18 1:18:01,1522,1817,26,0
2018/12/18 1:18:02,1498,1798,34,0
2018/12/18 1:18:03,1488,1791,31,0
2018/12/18 1:18:04,1457,1768,22,0
2018/12/18 1:18:05,1481,1786,36,0
2018/12/18 1:18:06,1489,1791,35,0
2018/12/18 1:18:07,1489,1792,30,0
2018/12/18 1:18:08,1548,1836,31,0
2018/12/18 1:18:09,1525,1819,35,0
2018/12/18 1:18:10,1525,1819,33,0
2018/12/18 1:18:11,1501,1801,32,0
2018/12/18 1:18:12,1489,1791,27,0
2018/12/18 1:18:13,1493,1795,32,0
2018/12/18 1:18:14,1497,1798,25,0
2018/12/18 1:18:15,1499,1799,31,0
2018/12/18 1:18:16,1519,1814,31,0
2018/12/18 1:18:17,1505,1804,32,0
2018/12/18 1:18:18,1482,1787,32,0
2018/12/18 1:18:19,1497,1798,22,0
2018/12/18 1:18:20,1522,1817,34,0
2018/12/18 1:18:21,1479,1784,35,0
2018/12/18 1:18:22,1526,1819,29,0
2018/12/18 1:18:23,1512,1809,28,0
2018/12/18 1:18:24,1507,1805,29,0
2018/12/18 1:18:25,1492,1794,26,0
2018/12/18 1:18:26,1499,1800,27,0
2018/12/18 1:18:27,1496,1797,37,0
2018/12/18 1:18:28,1522,1816,32,0
2018/12/18 1:18:29,1508,1806,34,0
2018/12/18 1:18:30,1494,1796,31,0
2018/12/18 1:18:31,1496,1797,31,0
2018/12/18 1:18:32,1489,1792,28,0
2018/12/18 1:18:33,1497,1797,28,0
2018/12/18 1:18:34,1499,1799,28,0
2018/12/18 1:18:35,1495,1796,30,0
2018/12/18 1:18:36,1500,1800,26,0
2018/12/18 1:18:37,1472,1779,24,0
2018/12/18 1:18:38,1454,1766,32,0
2018/12/18 1:18:39,1488,1791,32,0
2018/12/18 1:18:40,1509,1807,29,0
2018/12/18 1:18:41,1496,1797,34,0
2018/12/18 1:18:42,1517,1813,27,0
2018/12/18 1:18:43,1529,1822,34,0
2018/12/18 1:18:44,1493,1795,33,0
2018/12/18 1:18:45,1482,1786,31,0
2018/12/18 1:18:46,1455,1766,31,0
2018/12/18 1:18:47,1489,1792,28,0
2018/12/18 1:18:48,1509,1807,33,0
2018/12/18 1:18:49,1506,1804,31,0
2018/12/18 1:18:50,1516,1812,30,0
2018/12/18 1:18:51,1501,1801,29,0
2018/12/18 1:18:52,1492,1794,34,0
2018/12/18 1:18:53,1489,1792,30,0
2018/12/18 1:18:54,1485,1788,29,0
2018/12/18 1:18:55,1505,1804,29,0
2018/12/18 1:18:56,1510,1807,28,0
2018/12/18 1:18:57,1508,1806,27,0
2018/12/18 1:18:58,1506,1804,26,0
2018/12/18 1:18:59,1486,1790,28,0
2018/12/18 1:19:00,1513,1810,29,0
2018/12/18 1:19:01,1501,1800,32,0
2018/12/18 1:19:02,1476,1782,34,0
2018/12/18 1:19:03,1505,1804,28,0
2018/12/18 1:19:04,1483,1787,29,0
2018/12/18 1:19:05,1530,1822,30,0
2018/12/18 1:19:06,1520,1815,31,0
2018/12/18 1:19:07,1488,1791,30,0
2018/12/18 1:19:08,1483,1787,28,0
2018/12/18 1:19:09,1486,1789,29,0
2018/12/18 1:19:10,1497,1797,27,0
2018/12/18 1:19:11,1496,1797,25,0
2018/12/18 1:19:12,1518,1814,33,0
2018/12/18 1:19:13,1513,1810,31,0
2018/12/18 1:19:14,1488,1791,30,0
2018/12/18 1:19:15,1533,1825,28,0
2018/12/18 1:19:16,1490,1792,33,0
2018/12/18 1:19:17,1523,1817,30,0
2018/12/18 1:19:18,1493,1795,34,0
2018/12/18 1:19:19,1497,1798,24,0
2018/12/18 1:19:20,1529,1822,31,0
2018/12/18 1:19:21,1521,1816,31,0
2018/12/18 1:19:22,1495,1796,26,0
2018/12/18 1:19:23,1518,1813,27,0
2018/12/18 1:19:24,1497,1798,35,0
2018/12/18 1:19:25,1530,1822,30,0
2018/12/18 1:19:26,1548,1836,31,0
2018/12/18 1:19:27,1511,1808,24,0
2018/12/18 1:19:28,1507,1805,32,0
2018/12/18 1:19:29,1513,1810,29,0
2018/12/18 1:19:30,1464,1773,29,0
2018/12/18 1:19:31,1497,1798,32,0
2018/12/18 1:19:32,1528,1821,26,0
2018/12/18 1:19:33,1459,1770,27,0
2018/12/18 1:19:34,1507,1805,26,0
2018/12/18 1:19:35,1511,1808,28,0
2018/12/18 1:19:36,1516,1812,25,0
2018/12/18 1:19:37,1506,1804,32,0
2018/12/18 1:19:38,1522,1816,30,0
2018/12/18 1:19:39,1484,1788,28,0
2018/12/18 1:19:40,1487,1790,30,0
2018/12/18 1:19:41,1495,1797,28,0
2018/12/18 1:19:42,1503,1802,39,0
2018/12/18 1:19:43,1500,1800,32,0
2018/12/18 1:19:44,1516,1812,29,0
2018/12/18 1:19:45,1500,1800,36,0
2018/12/18 1:19:46,1477,1783,24,0
2018/12/18 1:19:47,1506,1805,31,0
2018/12/18 1:19:48,1511,1808,31,0
2018/12/18 1:19:49,1518,1813,35,0
2018/12/18 1:19:50,1490,1793,32,0
2018/12/18 1:19:51,1481,1786,30,0
2018/12/18 1:19:52,1488,1791,28,0
2018/12/18 1:19:53,1504,1803,32,0
2018/12/18 1:19:54,1504,1803,32,0
2018/12/18 1:19:55,1518,1814,26,0
2018/12/18 1:19:56,1485,1789,27,0
2018/12/18 1:19:57,1507,1805,32,0
2018/12/18 1:19:58,1508,1806,32,0
2018/12/18 1:19:59,1505,1804,28,0
2018/12/18 1:20:00,1526,1820,27,0
2018/12/18 1:20:01,1549,1837,28,0
2018/12/18 1:20:02,1529,1822,25,0
2018/12/18 1:20:03,1482,1786,29,0
2018/12/18 1:20:04,1499,1799,24,0
2018/12/18 1:20:05,1453,1765,28,0
2018/12/18 1:20:06,1487,1790,33,0
2018/12/18 1:20:07,1503,1802,36,0
2018/12/18 1:20:08,1523,1817,29,0
2018/12/18 1:20:09,1474,1780,33,0
2018/12/18 1:20:10,1510,1807,32,0
2018/12/18 1:20:11,1554,1841,27,0
2018/12/18 1:20:12,1490,1793,34,0
2018/12/18 1:20:13,1503,1802,34,0
2018/12/18 1:20:14,1528,1821,28,0
2018/12/18 1:20:15,1510,1807,34,0
2018/12/18 1:20:16,1496,1797,33,0
2018/12/18 1:20:17,1497,1798,30,0
2018/12/18 1:20:18,1496,1797,29,0
2018/12/18 1:20:19,1478,1783,27,0
2018/12/18 1:20:20,1494,1795,31,0
2018/12/18 1:20:21,1488,1791,32,0
2018/12/18 1:20:22,1520,1815,27,0
2018/12/18 1:20:23,1508,1806,24,0
2018/12/18 1:20:24,1498,1799,31,0
2018/12/18 1:20:25,1502,1802,32,0
2018/12/18 1:20:26,1471,1778,32,0
2018/12/18 1:20:27,1498,1799,35,0
2018/12/18 1:20:28,1519,1814,31,0
2018/12/18 1:20:29,1490,1793,29,0
2018/12/18 1:20:30,1519,1814,24,0
2018/12/18 1:20:31,1485,1789,32,0
2018/12/18 1:20:32,1528,1821,35,0
2018/12/18 1:20:33,1500,1800,31,0
2018/12/18 1:20:34,1489,1791,34,0
2018/12/18 1:20:35,1494,1796,33,0
2018/12/18 1:20:36,1496,1797,30,0
2018/12/18 1:20:37,1528,1821,33,0
2018/12/18 1:20:38,1528,1821,25,0
2018/12/18 1:20:39,1510,1807,33,0
2018/12/18 1:20:40,1482,1787,30,0
2018/12/18 1:20:41,1512,1809,31,0
2018/12/18 1:20:42,1508,1806,37,0
2018/12/18 1:20:43,1493,1795,33,0
2018/12/18 1:20:44,1484,1788,27,0
2018/12/18 1:20:45,1503,1802,35,0
2018/12/18 1:20:46,1475,1781,29,0
2018/12/18 1:20:47,1482,1787,30,0
2018/12/18 1:20:48,1516,1812,29,0
2018/12/18 1:20:49,1508,1806,32,0
2018/12/18 1:20:50,1530,1823,29,0
2018/12/18 1:20:51,1500,1800,34,0
2018/12/18 1:20:52,1516,1812,32,0
2018/12/18 1:20:53,1487,1791,25,0
2018/12/18 1:20:54,1520,1815,29,0
2018/12/18 1:20:55,1501,1800,31,0
2018/12/18 1:20:56,1464,1773,31,0
2018/12/18 1:20:57,1519,1814,24,0
2018/12/18 1:20:58,1520,1815,34,0
2018/12/18 1:20:59,1475,1781,32,0
2018/12/18 1:21:00,1468,1776,31,0
2018/12/18 1:21:01,1532,1824,31,0
2018/12/18 1:21:02,1486,1789,30,0
2018/12/18 1:21:03,1485,1789,33,0
2018/12/18 1:21:04,1500,1800,26,0
2018/12/18 1:21:05,1520,1815,29,0
2018/12/18 1:21:06,1520,1815,28,0
2018/12/18 1:21:07,1465,1774,31,0
2018/12/18 1:21:08,1513,1810,25,0
2018/12/18 1:21:09,1488,1791,30,0
2018/12/18 1:21:10,1498,1799,30,0
2018/12/18 1:21:11,1511,1809,24,0
2018/12/18 1:21:12,1493,1795,30,0
2018/12/18 1:21:13,1506,1804,35,0
2018/12/18 1:21:14,1525,1819,31,0
